ID	gsl.6mSOh.blup	gsl.1moIM.blup	gsl.S2hBuen.blup	gsl.4mSOb.blup	gsl.1hIM.blup	gsl.8MTO.blup	gsl.new.1.blup	gsl.3boP.blup	gsl.Peen.blup	gsl.3mSOp.blup	gsl.4boP.blup	gsl.R2hBuen.blup	gsl.5boP.blup	gsl.PE.blup	gsl.iBu.blup	gsl.4moIM.blup	gsl.new.2.blup	gsl.XhBz.blup	gsl.7mSh.blup	gsl.IM.blup	gsl.5mSOp.blup	gsl.2hPeen.blup	gsl.7mSOh.blup	gsl.XhPE.blup	gsl.Buen.blup	gsl.8mSOo.blup	gsl.Pren.blup
1_63	-0.114224327321533	-0.280309288649327	0.0133058855505836	0.190212719001127	-0.34368333293189	-0.127061045563598	0.268946950888748	-0.0467898660495024	0.14622499683115	0.0341365935132999	-0.027546952575218	0.0184616821383283	-0.150439497551239	-0.434628559594049	0.106294629237426	-0.157005432370301	0.346883565678888	-0.371104358078437	-0.0181581371058543	0.0251322031533488	0.133581804362805	-0.00701032064730853	-0.0407874990711025	-0.132837370832725	0.150136410795461	-0.0815180105439706	-0.0805554946988185
1_65	-0.0400630596828359	0.186697671559256	-0.016868602994393	0.184432607170417	-0.263676198755334	-0.00586301402845156	0.272410881976147	-0.124373091309783	0.0746503043117426	-0.0870671215210739	-0.0791756920551262	-0.00977661482403532	-0.0286076636084063	-0.232824418074403	0.0280583757288124	-0.160670171751746	0.427627056900426	-0.314826140441053	0.0400635663960559	-0.0524986756514963	0.0696341879441644	-0.0339144877950373	-0.0906655421958542	-0.0209698355105498	0.0606219693228923	-0.0345338088882308	-0.115686356323678
1_66	-0.00209366277588982	-0.026579991741364	-0.00719870133545365	0.244401947649154	0.165892075094821	0.275151843032026	0.399811970112257	-0.0428394358521792	0.144301441626214	-0.0294291165567462	-0.150776514252588	-0.00427132755345594	-0.0154033188257617	-0.194773955857822	0.0611991567582741	0.037789883808483	0.508149365373443	-0.0352915724019499	0.0847124901492807	-0.127911305725882	0.334816368946889	0.00984832332312458	0.0423961076271295	0.199991496627073	0.0771068694030068	-0.0292380492532321	-0.220012482195122
1_67	-0.105826595830254	-0.34918093308386	-0.0151910269123691	0.106459427425929	-0.263044732317453	-0.110298995664538	0.15637934990878	0.00235286103141591	0.144641363771406	-0.129849089515938	-0.0657595315790914	-0.0131546506347383	-0.110775980467072	-0.471903171631743	0.0620281770567888	-0.183442840459539	0.274949101289682	-0.2146969694808	-0.0250733460321234	-0.0360639649702906	0.0675377334696351	-0.000920060377956569	-0.100385204545422	0.0685181416917995	0.102450859585743	-0.143021080227226	-0.157628262534363
1_69	0.0237252852623007	0.0469509516445652	0.0176859880999236	0.100578081351514	0.167777193164337	-0.158478324609633	0.515300505291518	-0.0799233820846399	0.210458616621521	0.0413055565954184	0.0509523442924111	0.020300221963123	0.0252441980786165	-0.147419252243426	0.133516203317282	-0.0760925100490596	0.424830394478044	0.0383698287405253	-0.0530843103192477	0.223107467042533	0.129919554963501	0.196747407747156	0.0348368268025264	0.0426829208289869	0.100887237252946	-0.0275293834331099	-0.126256547608221
1_7	-0.0532798142932069	-0.0390589487163335	-0.0604787298097694	-0.273525002184953	0.0871015621354666	0.0856429533570511	-0.542183741361906	-0.00543941913169017	-0.204480099877209	0.0499111493598944	-0.0684207064514622	-0.0806852725011109	-0.0695877136663404	0.198824718103447	-0.124622626141094	-0.113225134061324	-0.843747517286723	0.0214677664039163	-0.0929481215164136	-0.0421287738630068	-0.292632010689727	-0.0340738640288532	-0.0645066407716798	0.0318758739487603	-0.15572047803108	-0.122434177891845	0.236595732226598
1_73	-0.234468782597409	0.121073237629263	0.0445579393275917	0.347146022746731	-0.0657249442745206	0.170771483912105	0.448116416336137	-0.088215209119493	-0.0806919265393649	0.102489461406786	-0.0501858387419538	0.031729657136258	0.137392381726438	-0.303990979351591	-0.0325071641052419	0.136677966208785	0.483700961924472	-0.108573391468903	0.109650640995404	-0.107791564664457	0.00805579461874046	0.0219369152441234	-0.0956400503122495	0.21486228923494	-0.0300449985645139	0.0647863604819997	-0.104012629124106
1_74	0.221881980941384	0.212171411193715	0.186163136552069	0.3787145482141	0.286395760831138	0.219575708255721	0.790891529513598	0.120725041235047	0.269451517829957	0.137929663280413	0.121074613016676	0.205446869546558	0.0771335481497888	-0.0826058766615634	0.078831701983571	0.301702948922239	0.680012197919796	0.100562541360028	0.228879267876017	-0.0128352916349974	0.414065391103347	0.348324538355036	0.16539787819864	0.251419981686536	0.158863271733763	0.175220100818675	-0.0527057251622685
1_75	0.0602720376544739	0.0685416604034914	0.0996016991085529	1.44550000290796	0.419092336860453	0.459191174008738	0.899369399777652	0.0913700148999505	-0.0636049155764018	0.182664094906293	-0.0681125589983797	0.0613409415101853	-0.0252643843099966	-0.262603030907984	0.0904867219913682	0.44120108634794	0.818108540059563	0.0881598547082276	0.317615127891661	-0.0202107776197498	0.6559229663855	-0.110513240319892	-0.0624044348899821	1.14131064200581	0.14449338401223	0.0629854562725788	-0.0355887064699745
1_77	0.103781630885353	0.241281003703621	0.199426557860223	0.135598440185365	0.162000455833757	0.154743439034343	0.758987314646974	0.0815683736874117	0.259826887612373	0.113789679388828	0.0751484846938609	0.180923538353728	0.0957992547490394	-0.038487723723387	0.172274121669255	0.180649796854562	0.694800545024454	0.0839059943055601	0.229028379134825	0.083071535435951	0.283371105865461	0.348571611451703	0.168578694511706	0.0923602842499577	0.148690620856091	0.145061926162349	0.0189186227219519
1_78	0.0375256844640628	-0.0107444581095619	0.0122873051809746	1.41642478860027	0.461604101594263	0.334943602769031	0.7441302509212	-0.0191196570675645	-0.100405573351366	0.155573735294881	-0.0356889973854993	0.00538664783546095	0.0199424706266544	-0.174094937274262	0.107210307680091	0.361528107873625	0.710265064790377	-0.109379190469148	0.277120222233675	-0.134217706428155	0.656922133888441	-0.133229683998153	-0.0559077773530626	1.19255227846376	0.0698831311612128	-0.0310256688229417	-0.150992928840575
1_79	0.0227045611632543	0.10573754390364	-0.0437507136233845	0.0649020441823764	-0.116896423548167	0.0404130291943461	0.518978326307746	-0.0755471633757464	-0.0281883812956031	-0.0789840971472725	-0.0749616031746554	-0.0321422764687444	-0.0671132143602026	-0.448408490347899	-0.0675595050676137	-0.156785880981394	0.248316587894099	-0.257806487670819	-0.0223119835476731	-0.0678599361607941	0.215407843884821	0.0613653979666037	-0.0428319404853041	0.042373095830659	-0.0719369988930294	-0.0557142845756162	-0.286576813331994
1_8	-0.0320803896322887	0.0467012633544586	-0.025867102107111	-0.352546219865574	0.232449634229549	-0.0357045894979484	-0.673199434340529	0.0665809106216375	-0.167146076316704	-0.0508407573252429	-0.00383647151529998	-0.0414341001617095	-0.0241347162232951	0.21219287816071	-0.0627955906184235	-0.0637848247407174	-0.633596641848514	0.115953042335171	0.0658986816021824	-0.0509814542830318	-0.181459805459513	-0.0201856213036181	-0.0355646780020397	-0.17030092527925	-0.145393043296315	-0.130468602012201	0.280107139753963
1_80	-0.0370040288974828	0.0177241377676258	-0.0364026185298095	0.132666980425081	-0.143396436923233	-0.242380609252036	0.337825395671733	-0.0420089946569065	-0.00169385256154528	-0.0157465401368626	-0.00654000486527633	-0.0413441528108303	-0.0395959632393418	-0.521430411426134	-0.00846589167507913	-0.155190854376512	0.371709399093348	-0.393882552687097	-0.228868284628316	-0.0437519312786058	0.156668507361392	0.0424050296224164	-0.0198207340809457	0.0565249067466294	-0.057050996383625	-0.0388829205504189	-0.311751569531457
1_81	-0.0634883483652459	-0.0419365065736334	-0.134557646243866	-0.276704614948061	0.0262127666865566	0.189614956635044	-0.571697028050512	-0.0978116612355232	-0.133841793445375	0.144240169993208	-0.0470659294219371	-0.122816256362003	0.034019985891672	0.152755057748784	-0.215034814793743	-0.0354526599079961	-0.726096819940689	0.0939090859697315	0.0135155904053151	-0.142338929241345	-0.0993382966236699	-0.196509952893831	-0.0678295476042644	-0.117224864124154	-0.195682869747198	0.0547277530291437	0.137452014139121
1_84	0.0571555903722283	0.177325409055846	-0.00925661350244247	0.112417104797045	0.0156897882852356	-0.0154203983737029	0.455655771007976	-0.0185620286137645	0.12028426907552	-0.0531514081956074	0.00864451596978204	-0.00672572873994878	-0.0203138391547175	-0.295375389428741	-0.0338962840052428	0.0272198015618275	0.314210265765245	-0.382906971730749	-0.0502229544611972	0.179951852779018	0.266910880070558	0.140133547237795	0.0171120318457319	0.0119880051053835	-0.0466725461144536	0.00832502554751815	-0.256550655109712
1_85	-0.0224378509793772	-0.0700097585536611	-0.192389135813082	-0.290529231083697	-0.35051515218864	0.0450017724755769	-0.776091215708165	-0.0242383965763971	-0.215003018107076	-0.0808350593136755	-0.0538669476348776	-0.189469832452038	-0.0980891024019373	0.0283870477344128	-0.228524362088672	-0.0330555959242173	-0.396127495427981	-0.0362428789094764	0.0867289248941194	-0.207341914524797	-0.408196688200149	-0.286652305120268	-0.137533617487815	-0.385945366169402	-0.254148493112303	-0.0953905522689429	0.137529566258159
1_88	0.0222235206016167	-0.281868497178961	-0.0993219191924998	1.16914022001482	-0.00179572815889288	0.287156832831753	-0.388898511033013	-0.0264640493861147	-0.418045604672935	0.180270312664993	-0.0740166792080977	-0.0985168321780635	0.00147201927766577	0.135706656764805	-0.137885376939967	-0.165964682913118	-0.612678962676147	0.0311969960014044	0.282065783649131	-0.0896242549739958	0.251407402815739	-0.375121355282169	-0.0257597429316233	0.931638649886287	-0.220310149651291	0.151767046384796	0.274412020439872
1_89	-0.0193805757251659	0.00305090987157634	0.128123019454174	-0.030667009301553	0.0691164505797382	-0.0349003760727165	0.686671066458286	-0.0680048139937787	0.0619924487825791	0.0534270663020503	0.0171731654463736	0.122476963897955	0.113526887686038	-0.0365323210995959	0.118242771755818	-0.0270387376662821	0.694165804520825	-0.118297534116121	-0.153824922375376	0.0445212662970277	0.0527130125000287	0.0693834976931094	-0.137266712545205	0.0585765806162484	0.182517458294261	0.0503105162160427	0.100034585896505
1_9	-0.0439242262614875	0.0132092188507664	-0.0353028704860684	-0.231179518359138	0.13802010894629	-0.0147776369108364	-0.601084000397345	0.0163822037317669	-0.18031696781579	0.114851037669758	-0.0319852144266883	-0.0256445523039442	-0.0417130009808518	0.201988160618685	-0.149949409186248	-0.0858263745617048	-0.562413939806347	0.08854570072231	0.0478372176537192	-0.0297975636078054	-0.275193857295404	-0.0321507855061321	-0.0299219916159623	-0.0273189617790455	-0.128569835808864	-0.0950394491012943	0.288661583866509
1_90	0.20871112729004	-0.100204072377499	0.0853563139823268	0.311668907400427	-0.167559922196713	0.14922290685025	-0.613477558764157	0.138438269488997	0.0700933901722921	0.536237941865672	0.113128193559136	0.102554537835958	0.0933706945789797	0.327146630646667	0.0980733924243046	0.0433811329004396	-0.52384548517221	0.304747039451998	0.160365646487516	0.108065569010836	0.0973842490047216	0.0507116222550076	0.159500190585447	0.0578967477815817	0.0843300700476777	0.205552398739032	0.552331628178361
1_91	0.0537921868440436	-0.232581236285663	0.0203962053830223	0.113592042422337	-0.0534783556294442	0.291328378570579	-0.550293437310098	0.0986728941225807	-0.0381579663187436	0.316956587564972	0.0255907977967576	0.0361667890879096	-0.0262751544313057	0.215429176138938	-0.0285931359668139	0.00481512281904686	-0.580406269589001	-0.0367757634727152	0.240612673620863	0.0531693789254626	0.00843100279688658	-0.0083490150231384	0.122506754178752	-0.108927733886045	-0.00871548795288168	0.127228264383395	0.44601442368207
1_93	0.155976924679859	-0.171313159087912	0.017850801080492	0.0700034146744439	-0.17428240885251	0.297765239034694	-0.523953099721796	0.125720940632374	-0.0362132076299574	0.221888885629304	-0.0115829681127653	0.0233435272669729	0.0583469536842302	0.273384139293669	0.00774673076188805	0.015361795624806	-0.4975033473474	0.0557173503001843	0.308459185961048	0.0656808930237418	0.00276091647696194	0.0017688303414702	0.14722357022602	0.0315922222066589	0.00554999463740694	0.152553457255841	0.467698123541949
1_96	-0.00818513752095246	0.112275499091163	0.128434788784921	0.112105849040673	0.191896548184612	0.0653129100701378	0.705394251912438	0.0121752995574157	0.153868679241752	-0.195869046628174	-0.0185649135381365	0.134232331992637	0.0100802646109633	-0.110976639718361	0.0937540170895594	0.0336761733678233	0.643263186589847	-0.0390111459097827	-0.0525566405284234	0.200382932213009	0.182025749640988	0.129713422823383	0.0142954576215233	-0.0234327438622291	0.0958273739324726	0.0819492696616232	-1.31248497165839
1_98	-0.116613890809897	0.216800120206938	0.09478791574941	0.0216737538086137	0.315766450553322	0.193117629043071	0.589026570961876	-0.107160948000825	0.113333474465112	-0.223891464901041	-0.0177459017354708	0.100107712588237	0.0675766965389292	-0.12070153220731	0.0928472559895545	0.0849380795370851	0.768230532614729	-0.194816799538619	0.15379358980401	0.177684278773499	0.0563468653957613	0.234428108966506	-0.0878242855761505	0.0638770597141825	0.0958815448127219	0.000420187748428692	-1.32366542411269
5_103	0.0939185693981084	-0.00467911973737278	0.0881589124572937	0.0266681197312916	-0.146930033962778	0.0888576351604688	0.655274399067858	0.0158365179185972	0.291726372814463	-0.0134897749650596	-0.00373802222897505	0.076108304021697	0.0781092983158898	-0.18685280982111	0.100892802172003	0.0214850590365396	0.671631685642307	0.0504343404473487	0.0229667996010624	-0.0881712120831224	0.189143222364676	0.192985496810196	0.10400697011212	0.154514080140255	0.158769495649013	0.110744273947072	-0.122805395417535
5_104	0.081157504839639	0.107370998678597	-0.0112490671483459	0.065637196522933	0.217744837441677	0.175198308136662	0.654478700897863	0.0166318592774215	0.48427049456587	-0.205607013319519	0.088365892987934	-0.0108065557029244	0.0306010294453857	0.0263265583765814	0.276758454738134	0.0789985835615706	0.829603513407927	0.00404028979308712	0.157770044637742	0.0587548637016456	0.364187349613015	0.191486266783067	0.0536236563476406	0.0707075090186117	0.318220225242554	0.0503514064075977	-1.50008613055177
5_106	0.134633120479344	0.0561094763071039	0.209046309813219	0.261022856240622	0.160576476218457	0.162459023939869	0.498388571272693	0.0783253707290652	0.45261540787	0.0516970372228398	0.0907910960522271	0.210643227319428	0.0267218964518615	-0.136735296976707	0.292127517176033	-0.0926944832328155	0.543448182927714	-0.182359308679001	0.277998334079932	0.0796632148640414	0.428302716843271	0.350915665206472	0.176833225537132	0.308538173135131	0.309591321012489	0.151701505088102	0.101100074766122
5_107	-0.103836741890485	0.0244914541683251	-0.0694901172310227	0.143741381810394	-0.152501404115564	-0.169249567108721	0.195088830017828	-0.0595893094232001	-0.133101949091785	-0.131243915181154	-0.0664273829063308	-0.0763233937761171	-0.110834808819546	-0.145774867890277	-0.113874056511413	-0.0230433038557284	0.255052629766326	-0.0329598724436274	-0.121930780134845	-0.0622142866781763	0.0786771987550843	-0.0685649753449215	-0.123972351207794	0.151876749894933	-0.134848980903046	-0.106378051332852	-0.115236677891938
5_108	0.0880728044995992	-0.0478175643502632	0.0942736209150272	0.100024055637313	0.191100407542531	0.134136644012417	-0.19800862850959	-0.00646933467414101	0.0812719406446456	-0.174727203415752	0.041457818356677	0.0879904197586848	0.0194982073776437	0.218536247791301	0.0301822160286734	0.00824327783909825	-0.122576771997756	0.249855575238819	0.168664389166697	0.241150225257576	0.139164047830938	0.180805296776448	0.0783350309984976	0.0263385004232034	0.0716719443359803	0.0975587186263523	-0.705108102060402
5_109	0.132625391408997	0.0363368494030811	0.138442963884177	-0.01486525943482	0.141054559620344	0.240284692238481	-0.491825208108439	0.0573123062846357	0.136625072540081	-0.0188775939146705	0.110356741766467	0.150561066565439	0.0619943441170565	0.254372462564588	0.066043664387947	-0.000452590971696278	-0.156687882688687	0.210867149081399	0.126157526297291	0.272513434339105	0.211388899051995	0.240706794707853	0.155029391176022	0.0368291804840182	0.0889612066241335	0.127096487613616	-0.63901473430589
5_11	-0.0344008786649076	-0.0329205137757576	0.0332117717285957	0.0918657232633923	-0.251215653555375	-0.0404415841831361	0.369521446100127	0.00807949706942632	0.174823124091959	-0.106605830133338	-0.0149700489326235	0.0310311954082916	-0.0911191479155786	-0.341043355471894	0.123975493400497	-0.110508647965367	0.353803698815517	-0.146808275524621	-0.0307721240379504	-0.0254512696587397	0.0848609594409002	0.0114850371470725	-0.0284862614385536	0.0787672360198488	0.126248090394847	0.00305248365827795	-0.0660871225581934
5_110	0.139591507460203	-0.108746035877769	-0.0184242326084422	0.254087165108728	0.194251941824547	0.0919640587679322	-0.13732418500275	0.0557246396463867	0.0310518833156317	-0.0311462023424896	0.0809967187396718	-0.00993072246301894	0.0482897955016015	-0.0307520513368482	-0.0504098589714918	0.00230863458173203	0.0227371977917409	0.145650509031484	0.155847246334321	0.065410223980034	0.222850498383197	-0.00311327587659766	0.0259365227681289	0.173226440119363	-0.0316856267999382	0.0562723316716294	-0.693620757991919
5_112	0.0337654905685342	-0.0591245497237549	-0.248602110925097	-0.211567393172167	-0.229437369837088	-0.118055826197958	-0.818195411198315	-0.0407627517797588	0.0223903824358623	0.005852928616783	0.0238098981838581	-0.242276232827426	-0.0149756691141972	0.241232341756982	0.141435991788826	-0.0121771046834128	-0.982920545718116	0.0642856064029847	-0.157971815405151	-0.0812338396698454	-0.181140278138168	-0.32663828672226	-0.0253149275851211	-0.276345214299921	0.047447977341739	0.0273545802219086	0.278778277416009
5_113	0.0996181298574674	-0.1407495962538	0.0114414794763748	-0.0576070844093694	0.265113407970496	0.0534263110293931	-0.478523950574239	0.107751574567005	-0.0293135255421856	-0.336192726255971	0.0866194844536039	-0.00766806223119368	0.0283238505265455	0.346529749233826	-0.0432405109365123	0.107674504111387	-0.236095045471943	0.136504558960936	0.00575779991367593	0.128860255513605	-0.0607631058222644	0.0737894230200342	0.080604306885218	-0.214816030673148	-0.0523259063637935	0.0197361984754447	-0.780681548668548
5_114	0.184020296283879	0.0589417150567969	0.089470550527796	-0.0331722253232649	0.122977984462397	0.189926654729223	-0.525519826555058	0.198783165048428	0.197372633362641	-0.159184513304141	0.151946058079642	0.11676588763984	0.043545083323277	0.195498643600164	0.0416151139908949	0.0261131573727905	-0.323018090977205	0.0498037817225565	0.254054234561245	0.183101536308778	0.0731114450524767	0.194389733794338	0.219148748393026	0.244977383326568	0.0329060464522236	0.20253998252531	-0.801304918639984
5_117	-0.131798892999541	-0.0195794547127114	-0.0553195177520922	-0.381911672005696	0.144010975738801	-0.140484336759562	-0.421858675217795	-0.0765024708246544	-0.157005371041195	0.12010775487333	0.00140998312516051	-0.0604509126644632	-0.0429507761709381	0.213678564914591	-0.118973179049134	-0.120113250624804	-0.716646433303551	0.00890501935465768	-0.184674095603488	-0.0524023127272453	-0.446226681038397	-0.0700052360853098	-0.0655012739242386	-0.168285318099037	-0.144593844264055	-0.111810555510507	0.253832693164712
5_118	0.106393301614667	0.0428538057582864	0.0204334895166718	0.053142050985969	0.0788274548736276	0.0653872203096467	0.889647954640887	0.0584837402794831	0.601823567224367	-0.354836029897451	0.00545893922864891	0.0186819837762921	0.0192161079101699	-0.206219013313741	0.38362163608272	-0.0643935331484363	0.877446459207613	-0.0948130353759476	-0.000117715226802834	0.117547430806475	0.405775782993932	0.177677242177926	0.153199563770656	-0.0777878105990304	0.388294015203556	0.162541929052877	-1.37155568769508
5_119	0.0219013471576819	-0.00713931338112578	-0.0603037492788883	-0.124943417344364	0.0159541938869785	0.0351181491967756	-0.649808539290232	0.0424097488891005	-0.0668151334432188	0.108069635671293	0.0377938530683792	-0.0464077394632593	0.0328471583055071	0.317624708746926	-0.172684658558393	0.0631218429294661	-0.187069084200166	0.168774938410613	0.0289599629426385	-0.0190307190627214	-0.236079216139292	-0.00895165386686834	0.0276191954179848	-0.194426725431391	-0.125488759387204	0.0768951977470197	0.31728441191972
5_12	-0.069836863157991	-0.00538361131600738	-0.107128331365171	-0.666923679902341	0.0344709155981396	-0.118808821169114	-0.569375904115633	-0.0904670140938324	-0.301909478030344	0.0120325589760091	-0.00542770885366202	-0.108619803126355	-0.0225884879005767	0.109716829214439	-0.152250911370014	-0.127520182808356	-0.955356887482267	0.129541708370048	-0.12689128465426	-0.137757714091623	-0.422206618531123	-0.0988705601811935	-0.165495313605451	-0.218671124435877	-0.223077820841499	-0.158943633541926	0.179123567705162
5_120	0.0144923485563601	0.129779446492301	-0.0470176338967277	-0.160072198937304	0.0570265117172073	0.173937501263302	-0.40709360319003	0.091109448384528	-0.119614955105515	0.0932262537674128	0.0205890036060522	-0.0402775191194166	0.0432845456467734	0.330020394310921	-0.0476770309416547	-0.130625710373108	-0.466553025761265	0.247196948393277	0.0984501463817174	0.0577491905010348	-0.155643818539186	-0.0107848153206576	0.0668252782943919	-0.0298963347106045	-0.0686921763070306	0.0875186181826527	0.324234883181387
5_121	0.0203067682628994	-0.0214178016503955	-0.0869602518301872	0.62761189341828	0.0932839183125784	0.0317740679750913	-0.00487815287816166	-0.0221138531218206	-0.265943435824918	0.114383597326459	-0.10894146486265	-0.0859602892196927	-0.0737692890200555	0.137004354068827	-0.157343976787626	0.0464526836668403	-0.215840008326307	0.18556702947685	-0.0386548231788554	0.000817622805433768	0.0153518465238359	-0.136300507235943	-0.0581963317614186	0.423810617524613	-0.138827526472865	-0.0396869440469998	0.175938603645625
5_123	-0.000824529842095021	-0.0753721615830854	-0.0428702248599375	-0.0901016318986247	0.19343765416786	0.165948069814161	-0.347121135308411	-0.0539061093426864	-0.0987141135797641	-0.157081805093789	-0.0315271706964734	-0.0607738109570253	-0.0207199497539981	0.270706354103316	-0.0842794905308084	0.129883336621316	-0.499556577197798	0.389936303471593	0.146479734435043	0.0969832354682005	-0.1912656271264	-0.0453160732662738	0.0136466757194349	-0.127299710633841	-0.0973656997455536	-0.00734836804294135	-0.778051792825607
5_124	-0.0444902223772543	0.0430756640221553	0.0653407655835586	0.317208382139492	-0.0797049236285049	-0.139909036734699	0.399088182067791	0.00624674764501866	0.182038088857999	-0.0124442090794955	-0.0504202778247122	0.0622313877168033	-0.0335527683501711	-0.17571662236839	0.126739656382534	0.0804546219731361	0.460538437718756	-0.418497944292376	-0.0156003065086745	-0.0689316482997425	0.349878309460961	0.110109223486394	0.0170324061490908	0.0525621554028863	0.0984011777446171	-0.0166639002609238	-0.0900244577776294
5_125	0.0976670044919646	0.107140611915663	0.231712009237244	0.2511644661048	0.147532391283242	0.222924798884852	0.492914137829571	0.100782044201623	0.412948370086129	0.00563668907787455	0.110196830308735	0.231502312254766	0.0896734907611247	-0.135197622122503	0.184506521650643	0.0684005114386769	0.594517183797473	-0.0728984712040033	0.259960704264887	0.184798534392126	0.465125980264246	0.313444258563173	0.0124985199220017	0.105532656220209	0.276769638397362	0.085937750331119	0.0544495456279892
5_126	0.130083095244814	0.0721779388728787	0.0487380198146575	0.259719980065933	0.0611450974218553	0.096687367347138	-0.342043230366606	0.147563903416349	0.13124341991934	-0.236423670490828	0.0639856540965317	0.0615757221584874	0.0610376729200246	0.13045936149668	0.0478276074852167	-0.0818223303301185	-0.326658231015502	0.00780386132992232	0.0859305361238888	0.0193025373276692	0.22301075210786	0.103213664933484	0.149405310975006	0.201026233120953	0.0715616299215748	0.10162741829867	-0.802672074906906
5_127	-0.0931179312070427	-0.0821323621382876	0.000150620876723699	-0.0805673536997478	-0.0932492888628133	-0.0781430519602488	0.429559553289914	-0.147447463974711	-0.118234132701763	-0.0562287169713029	-0.0368650900927776	0.00568935764583158	-0.0403467312768779	-0.261650734130892	-0.0193239641743147	-0.0557424193502853	0.473796761024406	-0.153777509311808	-0.131510664662798	-0.150059540291389	-0.3182908311458	-0.109976089357713	-0.0882248064799444	-0.0343867949434287	-0.0278044271614292	-0.0815053201522968	-0.0895706841805872
5_128	-0.0662918080109762	-0.124270845262703	-0.115674783715155	-0.241971550367429	-0.161803000955128	0.0102284027686832	-0.755134310341725	-0.0223318107128029	-0.42861219800579	0.195207184259503	-0.00192841096296406	-0.116443003439821	-0.0178088042281165	0.151009709078865	-0.1679947370764	0.00976555621255727	-0.534921684392614	0.183040234933143	0.0117838904328754	-0.0518030298642897	-0.657906728123539	-0.326914642125426	-0.0438402197520623	-0.118900825716177	-0.14838190263861	0.0217678252798472	0.411925511968473
5_13	-0.11710649078994	0.0289006918127655	-0.0592582577257304	-0.480742440640513	0.18025212312853	-0.234293096744595	-0.707969353151311	-0.0661500676603336	-0.167473646581225	-0.0512133592592189	-0.0139560861510023	-0.0687420255452089	-0.0369251412531423	0.160257939647814	-0.204496179606906	-0.121241930484576	-0.674997746101925	0.231568023683077	-0.187593865455379	-0.060064268037036	-0.214555403438587	-0.016992713548615	-0.0145896358512734	-0.236928062301345	-0.171091635481132	-0.143021966221056	0.235908175105299
5_132	0.0288637387910816	-0.0131528849614395	-0.0161571190716078	-0.240642117112218	0.0881259534120715	-0.119680378488747	-0.685807720491353	0.00262814816992721	-0.0265125115468233	0.0264065305336784	0.0829811369217804	-0.0187202348891604	0.0793815266438639	0.283396626857981	-0.0347576981002409	-0.0235720821924602	-0.629560420471347	0.177958798945855	-0.0954307749224476	-0.128553130793051	-0.0072460090601821	0.0356037021783892	0.0476915080064166	-0.050956971908721	-0.100626707532402	0.101756297989962	0.325552543407793
5_133	-0.0463022434587022	-0.0445996280575134	-0.102476886935351	-0.00534572876631331	-0.251938977540332	0.0452149900782767	-0.392169084079221	0.0227517178407322	-0.112261579610662	-0.171992946772677	0.0393256159693804	-0.117019158180347	0.108470734547574	0.0892085577420833	-0.160418717204017	-0.184240125398694	-0.492141843313135	0.155908028755443	-0.00106231741253574	-0.0912052652257918	-0.0425307131785256	-0.0984764408028474	-0.0665199155613366	-0.144650428168389	-0.128637433138517	0.0945876069127277	0.212437800534834
5_134	0.00366550493336768	0.0884066957233186	0.0828563088194587	0.15518490554792	-0.13403923176029	-0.100309255920052	0.363578216045495	-0.104781488244111	-0.0514498827710078	-0.24154225118831	-0.0316279008650932	0.0922560228356174	-0.0594991958298732	-0.0148833464605907	-0.0377175391451551	0.041740808128352	0.433336509859305	-0.0797151688001022	0.0363359144574774	-0.04366698391204	0.0691922524965159	-0.017481187995753	-0.0573742613251839	-0.0665063362284004	0.0276208323230686	-0.0249836002414793	-0.00762303360473967
5_137	0.0553459175315533	0.157411579702084	0.13787881964749	0.217764470383378	0.0373946848741544	-0.0419544519216538	0.634421774083858	0.0480828065838161	-0.00555552203727395	0.165102910810881	0.014656955399116	0.14490082712787	0.0503338396545152	-0.074023210362481	0.155260208021294	0.20482418192715	0.672709263305492	-0.227951430526595	-0.069311174016714	0.0348546916658098	0.22660234452741	-0.0410499971948775	0.0450306690201189	0.128473849153254	0.162939096171487	0.075847538140669	0.130832574801605
5_14	-0.0273738780611339	-0.0227733499339174	-0.0197939578326332	-0.355801801742473	0.249887871550057	-0.0392525934304521	-0.591219684571631	-0.0176882894530154	-0.132703470272159	0.0927617580976851	-0.0366932265399091	-0.0247031882200663	-0.030443659102153	0.262365150498957	0.0154552847848588	-0.120588416598285	-0.492146750040733	0.172890003290529	0.00428262241252347	-0.0335476621458412	-0.352098485166225	0.0406112193340179	0.0220423060769218	-0.151685928789774	-0.0991333213970073	-0.101796586167777	0.290094479603431
5_140	0.0609498104720525	-0.0827092172559573	0.0370586930950418	-0.0596077881139721	0.211931882643067	0.0373605586172972	-0.474285195646882	0.0570617560589244	-0.00532034770972941	-0.220281719442017	0.0336406778846688	0.0323803940865013	-0.013381017490814	0.334036212264305	-0.032657770407185	0.110172905941026	-0.210155272354918	0.365684089034752	0.124587625641081	0.146903487827502	-0.0527015101628335	0.0324934575268001	0.0754371922382641	-0.177718293701516	-0.0374810998743915	0.0431223339679062	-0.73830691394256
